"candidate_id","issue_id","source_group_id","revision","year","title_guess","context","source_url","ocr_text_url","status"
"americancookery19unse_1-3959","americancookery19unse_1","american-cookery-magazine","rev2","1914","Cream  Rhubarb  Pie","sugar to make a frosting of the proper consistency to stay in place. Cream Rhubarb Pie Sift two level tablespoonfuls of corn- starch with one cup of sugar and half a teaspoonful of salt; pour on one cup of boiling water and stir until boiling; add the grated rind of one orange or lemon, one cup of fine-chopped rhubarb, a tablespoonful of butter and the beaten yolks of three eggs; mix thoroughly and SEASONABLE AND TESTED RECIPES","https://archive.org/details/americancookery19unse_1","https://archive.org/download/americancookery19unse_1/americancookery19unse_1_djvu.txt","needs_review"
"americancookery19unse_1-3980","americancookery19unse_1","american-cookery-magazine","rev2","1914","turn  into  a  plate  lined  with  pastry  as  for","OMELET, MELBA STYLE turn into a plate lined with pastry as for a custard pie; let bake about twenty- five minutes, then cool a little. Beat the whites of three eggs very light, then gradually beat in half a cup of granu- lated sugar, and spread over the top of the pie; dredge with granulated sugar and let bake in a moderate oven about twelve minutes. Omelet, Melba Style Beat the yolks of five eggs until thick and light colored and the whites until","https://archive.org/details/americancookery19unse_1","https://archive.org/download/americancookery19unse_1/americancookery19unse_1_djvu.txt","needs_review"
"americancookery19unse_1-3981","americancookery19unse_1","american-cookery-magazine","rev2","1914","a  custard  pie;  let  bake  about  twenty-","turn into a plate lined with pastry as for a custard pie; let bake about twenty- five minutes, then cool a little. Beat the whites of three eggs very light, then gradually beat in half a cup of granu- lated sugar, and spread over the top of the pie; dredge with granulated sugar and let bake in a moderate oven about twelve minutes. Omelet, Melba Style Beat the yolks of five eggs until thick and light colored and the whites until very light and firm ; to the yolks add the","https://archive.org/details/americancookery19unse_1","https://archive.org/download/americancookery19unse_1/americancookery19unse_1_djvu.txt","needs_review"
"americancookery19unse_1-3986","americancookery19unse_1","american-cookery-magazine","rev2","1914","the  pie;  dredge  with  granulated  sugar","the whites of three eggs very light, then gradually beat in half a cup of granu- lated sugar, and spread over the top of the pie; dredge with granulated sugar and let bake in a moderate oven about twelve minutes. Omelet, Melba Style Beat the yolks of five eggs until thick and light colored and the whites until very light and firm ; to the yolks add the grated rind and juice of a lemon, one tablespoonful of hot water, half a tea- spoonful of salt and three tablespoon- fuls of sugar and fold together until well blended, then pour over the whites and","https://archive.org/details/americancookery19unse_1","https://archive.org/download/americancookery19unse_1/americancookery19unse_1_djvu.txt","needs_review"
"americancookery19unse_1-4046","americancookery19unse_1","american-cookery-magazine","rev2","1914","Pineapple  Pie  (S.  J.  E.)","Graham Cracker Cake Pineapple Pie (S. J. E.) Beat half a cup of butter to a cream; beat in two-thirds a cup of sugar, two egg-yolks, beaten light, and, alternately, one cup of milk and two-thirds a pound of graham crackers rolled and sifted, then sifted again with three level teaspoon- fuls of baking powder, one-fourth a tea- spoonfuls of salt and half a teaspoonful of cinnamon or mace; lastly, beat in the whites of two eggs beaten dry. Bake in a pan about 12 x 7 inches. When","https://archive.org/details/americancookery19unse_1","https://archive.org/download/americancookery19unse_1/americancookery19unse_1_djvu.txt","needs_review"
"americancookery19unse_1-4068","americancookery19unse_1","american-cookery-magazine","rev2","1914","Sift  together  one  cup  of  sifted  pastry","center of the frosting. Sift together one cup of sifted pastry flour, and one-fourth a teaspoonful, each, of salt and baking powder; cut in four tablespoonfuls of shortening, then add water, a little at a time, and mix to a paste; turn two-thirds of the pastry on a board dredged with flour to coat it lightly with flour, then pat and roll into a thin sheet; spread this over an inverted plate, trim as needed on the edge, prick all over with a fork and let bake until done. When cooled a little remove from the outside to the in- side of the plate and turn in the filling.","https://archive.org/details/americancookery19unse_1","https://archive.org/download/americancookery19unse_1/americancookery19unse_1_djvu.txt","needs_review"
"americancookery19unse_2-3913","americancookery19unse_2","american-cookery-magazine","rev2","1914","mixtures  where  yeast  is  called  for,  use  bread  flour;  in  all  other  flour  mixtures,  use  cake  or  pastry  flour.","IN ALL recipes where flour is used, unless otherwise stated, the flour is measured after sifting once. Where flour is measured by cups, the cup is filled with a spoon, and a level cupful is meant. A tablespoonful or teaspoonful of any designated material is a LEVEL spoonful In flour mixtures where yeast is called for, use bread flour; in all other flour mixtures, use cake or pastry flour. SUGGESTIONS FOR JUNE-JULY LIVE as far as possible on perishable supplies that those suitable for trans- portation may feed the starving in Europe. With the abundance of fish available at this season it is no hardship to plan for two meatless dayvS each week. Study your cook books and cookery magazines and learn how to add protein in the form of eggs, cheese and milk to vegetables lacking protein, but useful for their varied flavors and valuable mineral constituents, thereby making meat unnecessary.","https://archive.org/details/americancookery19unse_2","https://archive.org/download/americancookery19unse_2/americancookery19unse_2_djvu.txt","needs_review"
"americancookery19unse_2-4389","americancookery19unse_2","american-cookery-magazine","rev2","1914","or  crust  broken  up  fine  enough  to  meas-","a food chopper, or less dry crusts grated, or crust broken up fine enough to meas- ure solid. On this bread pour one cup of scalded milk and two cups of boiling water. If the crusts have been simply broken, push them through a sieve with a pestle. Nothing need be done to ground or grated crusts. Add two table- spoonfuls of shortening, a teaspoonful of salt, one-third a cup of molasses, and,^if at night, one -half a cup of compressed yeast mixed with half a cup of lukewarm water or milk. To mix in the morning, use one whole yeastcake. Mix all togeth- er; add one cup and a half of; Graham","https://archive.org/details/americancookery19unse_2","https://archive.org/download/americancookery19unse_2/americancookery19unse_2_djvu.txt","needs_review"
"americancookery19unse_2-4396","americancookery19unse_2","american-cookery-magazine","rev2","1914","spoonfuls  of  shortening,  a  teaspoonful  of","broken, push them through a sieve with a pestle. Nothing need be done to ground or grated crusts. Add two table- spoonfuls of shortening, a teaspoonful of salt, one-third a cup of molasses, and,^if at night, one -half a cup of compressed yeast mixed with half a cup of lukewarm water or milk. To mix in the morning, use one whole yeastcake. Mix all togeth- er; add one cup and a half of; Graham CARAMEL CHARLOTTE RUSSE the omelet is in the oven, melt three tablespoonfuls of butter ; in it cook three","https://archive.org/details/americancookery19unse_2","https://archive.org/download/americancookery19unse_2/americancookery19unse_2_djvu.txt","needs_review"
"americancookery19unse_2-4427","americancookery19unse_2","american-cookery-magazine","rev2","1914","Bread-Crust  Bread","serve four at breakfast, luncheon or supper. Asparagus may be used. Bread-Crust Bread (Two Loaves) Use two cups of bread crusts. This may be bread crusts dried and put through flour and five cups and one-half of bread flour and mix to a stiff dough. The dough should be very stiff as it softens on rising; more flour may be required. Knead until smooth, cover and set aside to double in bulk, shape two loaves, let","https://archive.org/details/americancookery19unse_2","https://archive.org/download/americancookery19unse_2/americancookery19unse_2_djvu.txt","needs_review"
"americancookery19unse_2-4488","americancookery19unse_2","american-cookery-magazine","rev2","1914","between  the  paper  and  meringue.","with granulated sugar and let bake about 3 minutes in a very moderate oven. Remove by rimning a spatula between the paper and meringue. Macedoine of Cake,Marshmallows, Cherries, etc., in Caramel Cream Soften half a package of gelatine in half a cup of cold milk. Cook half a cup of sugar to caramel; add half a cup of water, cover and let cook to a syrup ; add three tablespoonfuls of sugar and stir until dissolved. Scald three cups of milk and one-fourth a cup of cream over","https://archive.org/details/americancookery19unse_2","https://archive.org/download/americancookery19unse_2/americancookery19unse_2_djvu.txt","needs_review"
